gene,mean_abs_shap
225092_at,0.0
225115_at,0.0
225111_s_at,0.0
226627_at,0.0
224163_s_at,0.0
224254_x_at,0.0
225094_at,0.0
225063_at,0.0
225387_at,0.0
224345_x_at,0.0
224366_s_at,0.0
223183_at,0.0
224393_s_at,0.0
226647_at,0.0
225044_at,0.0
225121_at,0.0
226554_at,0.0
224129_s_at,0.0
225234_at,0.0
224057_s_at,0.0
224025_s_at,0.0
225237_s_at,0.0
225240_s_at,0.0
226544_x_at,0.0
225295_at,0.0
225304_s_at,0.0
226507_at,0.0
223721_s_at,0.0
225368_at,0.0
226443_at,0.0
226433_at,0.0
226428_at,0.0
225771_at,0.0
233056_x_at,0.0
227152_at,0.0
240503_at,0.0
240461_at,0.0
240399_at,0.0
240246_at,0.0
240231_at,0.0
240186_at,0.0
240139_at,0.0
240112_at,0.0
240038_at,0.0
240005_at,0.0
239901_at,0.0
239889_at,0.0
239886_at,0.0
239866_at,0.0
239832_at,0.0
239811_at,0.0
239808_at,0.0
239748_x_at,0.0
240502_at,0.0
240544_at,0.0
236808_at,0.0
240554_at,0.0
241798_at,0.0
241786_at,0.0
241686_x_at,0.0
241681_at,0.0
241613_at,0.0
241457_at,0.0
241391_at,0.0
241387_at,0.0
241368_at,0.0
241223_x_at,0.0
241036_at,0.0
241008_at,0.0
240857_at,0.0
240830_at,0.0
240733_at,0.0
240723_at,0.0
240606_at,0.0
239661_at,0.0
239603_x_at,0.0
239597_at,0.0
239559_at,0.0
238573_at,0.0
238567_at,0.0
238560_at,0.0
238468_at,0.0
238430_x_at,0.0
238417_at,0.0
238199_x_at,0.0
238049_at,0.0
238017_at,0.0
238009_at,0.0
237999_at,0.0
237868_x_at,0.0
237832_at,0.0
237452_at,0.0
237361_at,0.0
237305_at,0.0
237107_at,0.0
238595_at,0.0
238622_at,0.0
238651_at,0.0
239071_at,0.0
239474_at,0.0
239449_at,0.0
239409_at,0.0
239311_at,0.0
239167_at,0.0
239121_at,0.0
239102_s_at,0.0
238890_at,0.0
238715_at,0.0
238883_at,0.0
238851_at,0.0
238786_at,0.0
238769_at,0.0
238747_at,0.0
238718_at,0.0
238716_at,0.0
241818_at,0.0
241837_at,0.0
241954_at,0.0
243578_at,0.0
244530_at,0.0
244508_at,0.0
244433_at,0.0
244357_at,0.0
244341_at,0.0
244334_at,0.0
244300_at,0.0
244194_at,0.0
243_g_at,0.0
243993_at,0.0
243915_at,0.0
243830_at,0.0
243827_at,0.0
243713_at,0.0
243704_at,0.0
243683_at,0.0
243618_s_at,0.0
244622_at,0.0
244697_at,0.0
244709_at,0.0
58780_s_at,0.0
AFFX-HUMGAPDH/M33197_M_at,0.0
AFFX-HUMGAPDH/M33197_3_at,0.0
AFFX-HSAC07/X00351_M_at,0.0
AFFX-HSAC07/X00351_3_at,0.0
AFFX-DapX-3_at,0.0
63009_at,0.0
61874_at,0.0
50221_at,0.0
244804_at,0.0
49452_at,0.0
47608_at,0.0
41387_r_at,0.0
39313_at,0.0
36907_at,0.0
34225_at,0.0
31874_at,0.0
243593_s_at,0.0
243561_at,0.0
241993_x_at,0.0
243498_at,0.0
242801_at,0.0
242748_at,0.0
242732_at,0.0
242671_at,0.0
242665_at,0.0
242578_x_at,0.0
242431_at,0.0
242390_at,0.0
242357_x_at,0.0
242337_at,0.0
242325_at,0.0
242320_at,0.0
242287_at,0.0
242264_at,0.0
242052_at,0.0
242040_at,0.0
242014_at,0.0
242819_at,0.0
242849_at,0.0
242916_at,0.0
243203_at,0.0
243496_at,0.0
243414_at,0.0
243398_at,0.0
243350_at,0.0
243329_at,0.0
243305_at,0.0
243300_at,0.0
243184_at,0.0
242920_at,0.0
243182_at,0.0
243158_at,0.0
243046_at,0.0
243031_at,0.0
243025_at,0.0
242990_at,0.0
242972_at,0.0
236916_at,0.0
236715_x_at,0.0
227178_at,0.0
230950_at,0.0
230713_at,0.0
230644_at,0.0
230590_at,0.0
230496_at,0.0
230326_s_at,0.0
230272_at,0.0
230262_at,0.0
230258_at,0.0
230255_at,0.0
230064_at,0.0
230006_s_at,0.0
229973_at,0.0
229905_at,0.0
229830_at,0.0
229811_at,0.0
229793_at,0.0
229715_at,0.0
230742_at,0.0
230970_at,0.0
236645_at,0.0
231166_at,0.0
232266_x_at,0.0
232264_at,0.0
232215_x_at,0.0
232205_at,0.0
232169_x_at,0.0
232140_at,0.0
232120_at,0.0
232058_at,0.0
232028_at,0.0
232011_s_at,0.0
232003_at,0.0
231887_s_at,0.0
231825_x_at,0.0
231713_s_at,0.0
231530_s_at,0.0
231327_at,0.0
231311_at,0.0
229537_at,0.0
229520_s_at,0.0
229467_at,0.0
229353_s_at,0.0
228301_x_at,0.0
228059_x_at,0.0
228010_at,0.0
227872_at,0.0
227849_at,0.0
227760_at,0.0
227730_at,0.0
227663_at,0.0
227580_s_at,0.0
227556_at,0.0
227453_at,0.0
227434_at,0.0
227365_at,0.0
227322_s_at,0.0
227297_at,0.0
227252_at,0.0
227246_at,0.0
228456_s_at,0.0
228544_s_at,0.0
228546_at,0.0
229039_at,0.0
229319_at,0.0
229312_s_at,0.0
229300_at,0.0
229202_at,0.0
229145_at,0.0
229099_at,0.0
229065_at,0.0
229035_s_at,0.0
228556_at,0.0
228959_at,0.0
228882_at,0.0
228775_at,0.0
228715_at,0.0
228686_at,0.0
228613_at,0.0
228581_at,0.0
232280_at,0.0
232311_at,0.0
232347_x_at,0.0
234723_x_at,0.0
235567_at,0.0
235538_at,0.0
235537_at,0.0
235507_at,0.0
235396_at,0.0
235376_at,0.0
235327_x_at,0.0
235225_at,0.0
235154_at,0.0
235112_at,0.0
235070_at,0.0
235066_at,0.0
235019_at,0.0
234991_at,0.0
234981_x_at,0.0
234926_s_at,0.0
234906_at,0.0
235606_at,0.0
235645_at,0.0
235672_at,0.0
236120_at,0.0
236617_at,0.0
236610_at,0.0
236602_at,0.0
236462_at,0.0
236302_at,0.0
236274_at,0.0
236139_at,0.0
236000_s_at,0.0
235694_at,0.0
235990_at,0.0
235954_at,0.0
235850_at,0.0
235805_at,0.0
235803_at,0.0
235765_at,0.0
235757_at,0.0
234762_x_at,0.0
234594_at,0.0
232386_at,0.0
234314_at,0.0
233229_at,0.0
233204_at,0.0
233057_at,0.0
223060_at,0.0
233041_x_at,0.0
233037_at,0.0
233017_x_at,0.0
232883_at,0.0
232814_x_at,0.0
232778_at,0.0
232753_at,0.0
232696_at,0.0
232695_at,0.0
232541_at,0.0
232531_at,0.0
232516_x_at,0.0
232471_at,0.0
233241_at,0.0
233243_at,0.0
233246_at,0.0
233658_at,0.0
234282_at,0.0
234122_at,0.0
234107_s_at,0.0
234086_at,0.0
233884_at,0.0
233775_x_at,0.0
233702_x_at,0.0
233611_at,0.0
233271_at,0.0
233558_s_at,0.0
233547_x_at,0.0
233473_x_at,0.0
233393_at,0.0
233319_x_at,0.0
233313_at,0.0
233308_at,0.0
223082_at,0.0
1007_s_at,0.0
223059_s_at,0.0
202935_s_at,0.0
203094_at,0.0
203079_s_at,0.0
203053_at,0.0
203033_x_at,0.0
203017_s_at,0.0
203000_at,0.0
202961_s_at,0.0
202949_s_at,0.0
202941_at,0.0
202926_at,0.0
223043_at,0.0
202916_s_at,0.0
202897_at,0.0
202858_at,0.0
202813_at,0.0
202799_at,0.0
202785_at,0.0
202741_at,0.0
202675_at,0.0
202670_at,0.0
203109_at,0.0
203139_at,0.0
203157_s_at,0.0
203159_at,0.0
203724_s_at,0.0
203720_s_at,0.0
203694_s_at,0.0
203662_s_at,0.0
203616_at,0.0
203567_s_at,0.0
203517_at,0.0
203509_at,0.0
203459_s_at,0.0
203454_s_at,0.0
203445_s_at,0.0
203413_at,0.0
203392_s_at,0.0
203376_at,0.0
203336_s_at,0.0
203333_at,0.0
203279_at,0.0
203182_s_at,0.0
203173_s_at,0.0
202659_at,0.0
202623_at,0.0
202593_s_at,0.0
202077_at,0.0
202000_at,0.0
201996_s_at,0.0
201993_x_at,0.0
201991_s_at,0.0
201976_s_at,0.0
201947_s_at,0.0
201932_at,0.0
201880_at,0.0
201856_s_at,0.0
201825_s_at,0.0
201805_at,0.0
201728_s_at,0.0
201725_at,0.0
201677_at,0.0
201676_x_at,0.0
201652_at,0.0
201628_s_at,0.0
201619_at,0.0
201608_s_at,0.0
202021_x_at,0.0
202078_at,0.0
202544_at,0.0
202133_at,0.0
202507_s_at,0.0
202471_s_at,0.0
202432_at,0.0
202429_s_at,0.0
202416_at,0.0
202395_at,0.0
202391_at,0.0
202363_at,0.0
202343_x_at,0.0
202336_s_at,0.0
202283_at,0.0
202257_s_at,0.0
202254_at,0.0
202243_s_at,0.0
202205_at,0.0
202201_at,0.0
202173_s_at,0.0
202168_at,0.0
202154_x_at,0.0
203762_s_at,0.0
203769_s_at,0.0
203771_s_at,0.0
207124_s_at,0.0
207081_s_at,0.0
207035_at,0.0
206973_at,0.0
206906_at,0.0
206857_s_at,0.0
206792_x_at,0.0
206766_at,0.0
206489_s_at,0.0
206461_x_at,0.0
206384_at,0.0
206374_at,0.0
206089_at,0.0
206042_x_at,0.0
206015_s_at,0.0
205871_at,0.0
205827_at,0.0
205652_s_at,0.0
205591_at,0.0
205551_at,0.0
207093_s_at,0.0
207144_s_at,0.0
205489_at,0.0
207365_x_at,0.0
208640_at,0.0
208635_x_at,0.0
208610_s_at,0.0
208246_x_at,0.0
208228_s_at,0.0
208137_x_at,0.0
208073_x_at,0.0
208003_s_at,0.0
208002_s_at,0.0
207829_s_at,0.0
207827_x_at,0.0
207809_s_at,0.0
207791_s_at,0.0
207776_s_at,0.0
207758_at,0.0
207730_x_at,0.0
207721_x_at,0.0
207614_s_at,0.0
207436_x_at,0.0
205521_at,0.0
205376_at,0.0
203785_s_at,0.0
204559_s_at,0.0
204513_s_at,0.0
204488_at,0.0
204466_s_at,0.0
204301_at,0.0
204247_s_at,0.0
204219_s_at,0.0
204216_s_at,0.0
204206_at,0.0
204156_at,0.0
204105_s_at,0.0
204100_at,0.0
204031_s_at,0.0
203999_at,0.0
203906_at,0.0
203865_s_at,0.0
203860_at,0.0
203814_s_at,0.0
203813_s_at,0.0
203798_s_at,0.0
204546_at,0.0
204587_at,0.0
205370_x_at,0.0
204619_s_at,0.0
205353_s_at,0.0
205348_s_at,0.0
205277_at,0.0
205273_s_at,0.0
205172_x_at,0.0
205092_x_at,0.0
205047_s_at,0.0
205031_at,0.0
205012_s_at,0.0
204957_at,0.0
204930_s_at,0.0
204892_x_at,0.0
204793_at,0.0
204743_at,0.0
204723_at,0.0
204720_s_at,0.0
204690_at,0.0
204685_s_at,0.0
204663_at,0.0
201577_at,0.0
201570_at,0.0
201554_x_at,0.0
1561657_at,0.0
1561107_at,0.0
1560926_at,0.0
1560775_at,0.0
1560741_at,0.0
1560199_x_at,0.0
1560128_x_at,0.0
1560119_at,0.0
1560116_a_at,0.0
1559820_at,0.0
1559591_s_at,0.0
1559589_a_at,0.0
1559496_at,0.0
1559436_x_at,0.0
1559419_at,0.0
1559394_a_at,0.0
1558784_at,0.0
1558740_s_at,0.0
1558702_at,0.0
1558678_s_at,0.0
1561631_at,0.0
1562062_at,0.0
1558299_at,0.0
1562063_x_at,0.0
1569661_at,0.0
1569641_at,0.0
1569409_x_at,0.0
1568986_x_at,0.0
1568612_at,0.0
1568408_x_at,0.0
1566887_x_at,0.0
1566785_x_at,0.0
1566783_at,0.0
1566638_at,0.0
1566093_at,0.0
1565844_at,0.0
1565620_at,0.0
1564580_at,0.0
1563455_at,0.0
1563130_a_at,0.0
1563088_a_at,0.0
1562898_at,0.0
1562550_at,0.0
1558546_at,0.0
1558275_at,0.0
1570021_at,0.0
1554636_at,0.0
1554473_at,0.0
1554287_at,0.0
1554251_at,0.0
1554250_s_at,0.0
1554213_at,0.0
1554116_s_at,0.0
1554079_at,0.0
1554007_at,0.0
1553976_a_at,0.0
1553909_x_at,0.0
1553693_s_at,0.0
1553357_at,0.0
1553126_a_at,0.0
1553107_s_at,0.0
1552735_at,0.0
1552536_at,0.0
1552482_at,0.0
1552362_a_at,0.0
1552302_at,0.0
1554510_s_at,0.0
1554671_a_at,0.0
1557797_a_at,0.0
1554675_a_at,0.0
1557685_at,0.0
1557394_at,0.0
1557286_at,0.0
1556964_s_at,0.0
1556950_s_at,0.0
1556813_at,0.0
1556641_at,0.0
1556442_x_at,0.0
1556425_a_at,0.0
1556420_s_at,0.0
1556378_a_at,0.0
1556373_a_at,0.0
1556359_at,0.0
1556352_at,0.0
1555881_s_at,0.0
1555278_a_at,0.0
1554963_at,0.0
1554771_at,0.0
1554770_x_at,0.0
1569854_at,0.0
1570210_x_at,0.0
201550_x_at,0.0
201226_at,0.0
201164_s_at,0.0
201154_x_at,0.0
201135_at,0.0
201123_s_at,0.0
201118_at,0.0
201113_at,0.0
201106_at,0.0
201089_at,0.0
201076_at,0.0
201072_s_at,0.0
201030_x_at,0.0
201020_at,0.0
201000_at,0.0
200982_s_at,0.0
200981_x_at,0.0
200978_at,0.0
200973_s_at,0.0
200968_s_at,0.0
200967_at,0.0
201199_s_at,0.0
201231_s_at,0.0
200953_s_at,0.0
201241_at,0.0
201549_x_at,0.0
201546_at,0.0
201526_at,0.0
201522_x_at,0.0
201475_x_at,0.0
201463_s_at,0.0
201459_at,0.0
201441_at,0.0
201394_s_at,0.0
201390_s_at,0.0
201372_s_at,0.0
201371_s_at,0.0
201330_at,0.0
201322_at,0.0
201293_x_at,0.0
201274_at,0.0
201267_s_at,0.0
201266_at,0.0
201243_s_at,0.0
200966_x_at,0.0
200950_at,0.0
200005_at,0.0
200721_s_at,0.0
200699_at,0.0
200695_at,0.0
200691_s_at,0.0
200681_at,0.0
200658_s_at,0.0
200657_at,0.0
200650_s_at,0.0
200647_x_at,0.0
200639_s_at,0.0
200638_s_at,0.0
200623_s_at,0.0
200614_at,0.0
200613_at,0.0
200610_s_at,0.0
200085_s_at,0.0
200066_at,0.0
200064_at,0.0
200030_s_at,0.0
200006_at,0.0
200720_s_at,0.0
200735_x_at,0.0
200941_at,0.0
200750_s_at,0.0
200906_s_at,0.0
200901_s_at,0.0
200882_s_at,0.0
200877_at,0.0
200876_s_at,0.0
200863_s_at,0.0
200862_at,0.0
200823_x_at,0.0
200822_x_at,0.0
200820_at,0.0
200816_s_at,0.0
200813_s_at,0.0
200812_at,0.0
200810_s_at,0.0
200799_at,0.0
200793_s_at,0.0
200789_at,0.0
200786_at,0.0
200754_x_at,0.0
208644_at,0.0
208678_at,0.0
208680_at,0.0
217795_s_at,0.0
217773_s_at,0.0
217766_s_at,0.0
217727_x_at,0.0
217717_s_at,0.0
217713_x_at,0.0
217679_x_at,0.0
217620_s_at,0.0
217576_x_at,0.0
217398_x_at,0.0
217331_at,0.0
217225_x_at,0.0
217152_at,0.0
217077_s_at,0.0
216977_x_at,0.0
216751_at,0.0
216745_x_at,0.0
216609_at,0.0
216602_s_at,0.0
216308_x_at,0.0
217782_s_at,0.0
217814_at,0.0
216232_s_at,0.0
217815_at,0.0
218205_s_at,0.0
218204_s_at,0.0
218177_at,0.0
218160_at,0.0
218155_x_at,0.0
218138_at,0.0
218125_s_at,0.0
218120_s_at,0.0
218118_s_at,0.0
218105_s_at,0.0
218066_at,0.0
218059_at,0.0
218037_at,0.0
217932_at,0.0
217923_at,0.0
217890_s_at,0.0
217867_x_at,0.0
217841_s_at,0.0
217840_at,0.0
216264_s_at,0.0
216187_x_at,0.0
218271_s_at,0.0
215161_at,0.0
215067_x_at,0.0
215021_s_at,0.0
215020_at,0.0
214924_s_at,0.0
214902_x_at,0.0
214864_s_at,0.0
214821_at,0.0
214811_at,0.0
214806_at,0.0
214769_at,0.0
214737_x_at,0.0
214728_x_at,0.0
214723_x_at,0.0
214715_x_at,0.0
214707_x_at,0.0
214687_x_at,0.0
214594_x_at,0.0
214548_x_at,0.0
214432_at,0.0
215069_at,0.0
215179_x_at,0.0
216044_x_at,0.0
215230_x_at,0.0
216006_at,0.0
215962_at,0.0
215780_s_at,0.0
215722_s_at,0.0
215714_s_at,0.0
215700_x_at,0.0
1316_at,0.0
215628_x_at,0.0
215604_x_at,0.0
215600_x_at,0.0
215588_x_at,0.0
215545_at,0.0
215543_s_at,0.0
215529_x_at,0.0
215499_at,0.0
215404_x_at,0.0
215341_at,0.0
215290_at,0.0
215284_at,0.0
218251_at,0.0
218336_at,0.0
214375_at,0.0
222310_at,0.0
221923_s_at,0.0
221903_s_at,0.0
221899_at,0.0
221853_s_at,0.0
221829_s_at,0.0
221797_at,0.0
221620_s_at,0.0
221562_s_at,0.0
221515_s_at,0.0
221494_x_at,0.0
221488_s_at,0.0
221263_s_at,0.0
221155_x_at,0.0
220942_x_at,0.0
220864_s_at,0.0
220796_x_at,0.0
220690_s_at,0.0
220642_x_at,0.0
220617_s_at,0.0
222282_at,0.0
222313_at,0.0
220572_at,0.0
222339_x_at,0.0
223020_at,0.0
222997_s_at,0.0
222995_s_at,0.0
222984_at,0.0
222887_s_at,0.0
222796_at,0.0
222759_at,0.0
222633_at,0.0
222621_at,0.0
222609_s_at,0.0
222606_at,0.0
222514_at,0.0
222469_s_at,0.0
222430_s_at,0.0
222423_at,0.0
222418_s_at,0.0
222396_at,0.0
222378_at,0.0
222372_at,0.0
220578_at,0.0
220459_at,0.0
218354_at,0.0
219365_s_at,0.0
219319_at,0.0
219203_at,0.0
219097_x_at,0.0
219019_at,0.0
218935_at,0.0
218897_at,0.0
218805_at,0.0
218679_s_at,0.0
218651_s_at,0.0
218628_at,0.0
218625_at,0.0
218579_s_at,0.0
218557_at,0.0
218546_at,0.0
218504_at,0.0
218500_at,0.0
218491_s_at,0.0
218488_at,0.0
218380_at,0.0
219338_s_at,0.0
219375_at,0.0
220370_s_at,0.0
219392_x_at,0.0
220329_s_at,0.0
220316_at,0.0
220261_s_at,0.0
220183_s_at,0.0
220081_x_at,0.0
220072_at,0.0
220071_x_at,0.0
219961_s_at,0.0
219945_at,0.0
219896_at,0.0
219862_s_at,0.0
219778_at,0.0
219665_at,0.0
219660_s_at,0.0
219659_at,0.0
219575_s_at,0.0
219425_at,0.0
219408_at,0.0
219406_at,0.0
214428_x_at,0.0
214359_s_at,0.0
208682_s_at,0.0
210532_s_at,0.0
210501_x_at,0.0
210418_s_at,0.0
210415_s_at,0.0
210408_s_at,0.0
210404_x_at,0.0
210367_s_at,0.0
210364_at,0.0
210252_s_at,0.0
210222_s_at,0.0
210213_s_at,0.0
210193_at,0.0
210156_s_at,0.0
210069_at,0.0
210028_s_at,0.0
210027_s_at,0.0
209950_s_at,0.0
209902_at,0.0
209860_s_at,0.0
209853_s_at,0.0
210524_x_at,0.0
210547_x_at,0.0
209818_s_at,0.0
210550_s_at,0.0
211493_x_at,0.0
211483_x_at,0.0
211464_x_at,0.0
211452_x_at,0.0
211378_x_at,0.0
211373_s_at,0.0
211370_s_at,0.0
211296_x_at,0.0
211072_x_at,0.0
211058_x_at,0.0
211025_x_at,0.0
210987_x_at,0.0
210949_s_at,0.0
210948_s_at,0.0
210766_s_at,0.0
210758_at,0.0
210736_x_at,0.0
210638_s_at,0.0
210589_s_at,0.0
209849_s_at,0.0
209755_at,0.0
211594_s_at,0.0
208911_s_at,0.0
208906_at,0.0
208900_s_at,0.0
208857_s_at,0.0
208846_s_at,0.0
208833_s_at,0.0
208813_at,0.0
208799_at,0.0
208781_x_at,0.0
208778_s_at,0.0
208771_s_at,0.0
208761_s_at,0.0
208758_at,0.0
208732_at,0.0
208720_s_at,0.0
208714_at,0.0
208709_s_at,0.0
208704_x_at,0.0
208703_s_at,0.0
208687_x_at,0.0
208909_at,0.0
208928_at,0.0
209566_at,0.0
208936_x_at,0.0
209565_at,0.0
209556_at,0.0
209445_x_at,0.0
209382_at,0.0
209372_x_at,0.0
209251_x_at,0.0
209249_s_at,0.0
209248_at,0.0
209234_at,0.0
209228_x_at,0.0
209224_s_at,0.0
209194_at,0.0
209180_at,0.0
209158_s_at,0.0
209132_s_at,0.0
209092_s_at,0.0
209058_at,0.0
208968_s_at,0.0
208941_s_at,0.0
211494_s_at,0.0
211609_x_at,0.0
214353_at,0.0
213400_s_at,0.0
213333_at,0.0
213318_s_at,0.0
213315_x_at,0.0
213295_at,0.0
213276_at,0.0
213271_s_at,0.0
213268_at,0.0
213235_at,0.0
213214_x_at,0.0
213122_at,0.0
213079_at,0.0
213009_s_at,0.0
212993_at,0.0
212961_x_at,0.0
212895_s_at,0.0
212891_s_at,0.0
212880_at,0.0
212878_s_at,0.0
212833_at,0.0
213394_at,0.0
213407_at,0.0
212716_s_at,0.0
213423_x_at,0.0
214306_at,0.0
214295_at,0.0
214176_s_at,0.0
213912_at,0.0
213872_at,0.0
213867_x_at,0.0
213832_at,0.0
213787_s_at,0.0
213771_at,0.0
213738_s_at,0.0
213714_at,0.0
213693_s_at,0.0
213646_x_at,0.0
213636_at,0.0
213609_s_at,0.0
213550_s_at,0.0
213486_at,0.0
213476_x_at,0.0
213453_x_at,0.0
212728_at,0.0
212712_at,0.0
211615_s_at,0.0
212156_at,0.0
212114_at,0.0
212111_at,0.0
212088_at,0.0
212062_at,0.0
212059_s_at,0.0
212033_at,0.0
212017_at,0.0
211984_at,0.0
211978_x_at,0.0
211972_x_at,0.0
211955_at,0.0
211928_at,0.0
211858_x_at,0.0
211779_x_at,0.0
211765_x_at,0.0
211750_x_at,0.0
211685_s_at,0.0
211662_s_at,0.0
211630_s_at,0.0
212122_at,0.0
212165_at,0.0
212703_at,0.0
212185_x_at,0.0
212674_s_at,0.0
212661_x_at,0.0
212641_at,0.0
212639_x_at,0.0
212627_s_at,0.0
212600_s_at,0.0
212587_s_at,0.0
212451_at,0.0
212377_s_at,0.0
212363_x_at,0.0
212348_s_at,0.0
212333_at,0.0
212296_at,0.0
212273_x_at,0.0
212242_at,0.0
212228_s_at,0.0
212227_x_at,0.0
212197_x_at,0.0
212186_at,0.0
215645_at,0.0
